pair,task,sample_key,idx,id,solved,oracle_ratio,oracle_needed_budget,capped_oracle_needed_budget,unsolved_cap_budget,brekv_budget,brekv_score
pair3_qwen25_7b_same,hotpotqa,58::5ab596d95542992aa134a371,58,5ab596d95542992aa134a371,False,NA,NA,0.616071,0.616071,0.38459,0.0
pair3_qwen25_7b_same,hotpotqa,59::5a71214d5542994082a3e5b9,59,5a71214d5542994082a3e5b9,True,0.5,0.517857,0.517857,0.61592,0.37046,0.0
pair3_qwen25_7b_same,hotpotqa,60::5ac298f9554299657fa28fc9,60,5ac298f9554299657fa28fc9,False,NA,NA,0.610747,0.610747,0.377785,0.0
pair3_qwen25_7b_same,hotpotqa,61::5ae35e8c5542990afbd1e120,61,5ae35e8c5542990afbd1e120,False,NA,NA,0.614286,0.614286,0.354592,0.0
pair3_qwen25_7b_same,hotpotqa,62::5ae616ce5542992663a4f259,62,5ae616ce5542992663a4f259,False,NA,NA,0.616071,0.616071,0.384921,0.0
pair3_qwen25_7b_same,hotpotqa,63::5abbc3a955429931dba144f9,63,5abbc3a955429931dba144f9,False,NA,NA,0.610747,0.610747,0.395151,0.0
pair3_qwen25_7b_same,hotpotqa,64::5adfe6c455429906c02daa85,64,5adfe6c455429906c02daa85,True,0.2,0.227099,0.227099,0.61723,0.36205,1.0
pair3_qwen25_7b_same,hotpotqa,65::5a7f924c55429969796c1aba,65,5a7f924c55429969796c1aba,False,NA,NA,0.616071,0.616071,0.373677,0.0
pair3_qwen25_7b_same,hotpotqa,66::5ab938fb554299131ca422ce,66,5ab938fb554299131ca422ce,True,0.35,0.374804,0.374804,0.618524,0.378728,0.0
pair3_qwen25_7b_same,hotpotqa,67::5ae1e80b5542997f29b3c197,67,5ae1e80b5542997f29b3c197,True,0.25,0.278472,0.278472,0.615634,0.376873,1.0
pair3_qwen25_7b_same,hotpotqa,68::5a89e3995542992e4fca844d,68,5a89e3995542992e4fca844d,False,NA,NA,0.612483,0.612483,0.390521,0.0
pair3_qwen25_7b_same,hotpotqa,69::5ab8919655429934fafe6e13,69,5ab8919655429934fafe6e13,False,NA,NA,0.611175,0.611175,0.389977,0.0
pair3_qwen25_7b_same,hotpotqa,70::5add18345542994ed6169c7e,70,5add18345542994ed6169c7e,True,0.2,0.231985,0.231985,0.615992,0.383692,1.0
pair3_qwen25_7b_same,hotpotqa,71::5a825b0e55429954d2e2eb0c,71,5a825b0e55429954d2e2eb0c,False,NA,NA,0.61534,0.61534,0.270297,0.0
pair3_qwen25_7b_same,hotpotqa,72::5ab54056554299488d4d9923,72,5ab54056554299488d4d9923,True,0.1,0.132143,0.132143,0.614286,0.344388,1.0
pair3_qwen25_7b_same,hotpotqa,73::5a8a416955429930ff3c0d2b,73,5a8a416955429930ff3c0d2b,False,NA,NA,0.614286,0.614286,0.371429,0.0
pair3_qwen25_7b_same,hotpotqa,74::5a729fe55542991f9a20c53b,74,5a729fe55542991f9a20c53b,False,NA,NA,0.617473,0.617473,0.38843,1.0
pair3_qwen25_7b_same,hotpotqa,75::5abee41a5542993fe9a41d79,75,5abee41a5542993fe9a41d79,True,0.4,0.425762,0.425762,0.609952,0.385233,1.0
pair3_qwen25_7b_same,hotpotqa,76::5a8327fd5542990548d0b1a3,76,5a8327fd5542990548d0b1a3,True,0.25,0.276786,0.276786,0.612189,0.380047,1.0
pair3_qwen25_7b_same,hotpotqa,77::5a7264ed5542990c210a411a,77,5a7264ed5542990c210a411a,True,0.15,0.180068,0.180068,0.613131,0.348802,1.0
pair3_qwen25_7b_same,hotpotqa,78::5a74cfc75542996c70cfadfe,78,5a74cfc75542996c70cfadfe,True,0.1,0.129791,0.129791,0.611934,0.356272,0.0
pair3_qwen25_7b_same,hotpotqa,79::5abe3c7555429965af743ea5,79,5abe3c7555429965af743ea5,True,0.5,0.517857,0.517857,0.612825,0.341991,0.0
pair3_qwen25_7b_same,hotpotqa,80::5a88a5645542997e5c09a679,80,5a88a5645542997e5c09a679,True,0.3,0.326418,0.326418,0.617122,0.377889,1.0
pair3_qwen25_7b_same,hotpotqa,81::5a8756aa5542994846c1cd69,81,5a8756aa5542994846c1cd69,True,0.1,0.138116,0.138116,0.615992,0.362516,1.0
pair3_qwen25_7b_same,hotpotqa,82::5a83ab355542990548d0b218,82,5a83ab355542990548d0b218,True,0.1,0.133291,0.133291,0.615434,0.363095,1.0
pair3_qwen25_7b_same,hotpotqa,83::5abe407155429976d4830ab4,83,5abe407155429976d4830ab4,True,0.1,0.133169,0.133169,0.615312,0.294263,1.0
pair3_qwen25_7b_same,hotpotqa,84::5a769b115542993569682c51,84,5a769b115542993569682c51,True,0.2,0.225275,0.225275,0.612637,0.3663,1.0
pair3_qwen25_7b_same,hotpotqa,85::5abb8a9b5542996cc5e4a016,85,5abb8a9b5542996cc5e4a016,True,0.1,0.134111,0.134111,0.616254,0.298105,1.0
pair3_qwen25_7b_same,hotpotqa,86::5adf4b335542993a75d264a5,86,5adf4b335542993a75d264a5,False,NA,NA,0.615792,0.615792,0.359654,0.0
pair3_qwen25_7b_same,hotpotqa,87::5a8a19c45542992e4fca8501,87,5a8a19c45542992e4fca8501,True,0.1,0.16573,0.16573,0.609952,0.374799,1.0
pair3_qwen25_7b_same,hotpotqa,88::5ac2f34455429921a00ab0b6,88,5ac2f34455429921a00ab0b6,False,NA,NA,0.616477,0.616477,0.392045,0.0
pair3_qwen25_7b_same,hotpotqa,89::5a7e040f5542990b8f503b13,89,5a7e040f5542990b8f503b13,True,0.15,0.182933,0.182933,0.61723,0.340785,1.0
pair3_qwen25_7b_same,hotpotqa,90::5a8f186055429918e830d186,90,5a8f186055429918e830d186,False,NA,NA,0.614286,0.614286,0.4,0.0
pair3_qwen25_7b_same,hotpotqa,91::5ac4fbe255429924173fb53b,91,5ac4fbe255429924173fb53b,True,0.35,0.37,0.37,0.614286,0.355714,0.0
pair3_qwen25_7b_same,hotpotqa,92::5a8591715542994c784ddb27,92,5a8591715542994c784ddb27,True,0.6,0.614286,0.614286,0.614286,0.340635,0.0
pair3_qwen25_7b_same,hotpotqa,93::5a8ee3a755429917b4a5be02,93,5a8ee3a755429917b4a5be02,True,0.15,0.182809,0.182809,0.613196,0.324859,1.0
pair3_qwen25_7b_same,hotpotqa,94::5ab985eb554299131ca42360,94,5ab985eb554299131ca42360,True,0.5,0.522932,0.522932,0.614286,0.375188,0.0
pair3_qwen25_7b_same,hotpotqa,95::5ab431d855429942dd415ed2,95,5ab431d855429942dd415ed2,True,0.2,0.226034,0.226034,0.613017,0.37641,1.0
pair3_qwen25_7b_same,hotpotqa,96::5a771ead55429966f1a36c7c,96,5a771ead55429966f1a36c7c,False,NA,NA,0.616359,0.616359,0.339478,0.0
pair3_qwen25_7b_same,hotpotqa,97::5ac46a8b5542991943173980,97,5ac46a8b5542991943173980,True,0.1,0.13012,0.13012,0.615634,0.348402,1.0
pair3_qwen25_7b_same,hotpotqa,98::5abda2b755429933744ab80f,98,5abda2b755429933744ab80f,True,0.2,0.227099,0.227099,0.61723,0.33506,1.0
pair3_qwen25_7b_same,hotpotqa,99::5adc02445542994650320c4e,99,5adc02445542994650320c4e,True,0.4,0.424017,0.424017,0.611697,0.373682,1.0
pair3_qwen25_7b_same,hotpotqa,100::5a8b128455429971feec463b,100,5a8b128455429971feec463b,False,NA,NA,0.612825,0.612825,0.382035,0.0
pair3_qwen25_7b_same,hotpotqa,101::5a803ed45542996402f6a496,101,5a803ed45542996402f6a496,True,0.25,0.276786,0.276786,0.614286,0.357908,1.0
pair3_qwen25_7b_same,hotpotqa,102::5a74c85055429916b0164218,102,5a74c85055429916b0164218,True,0.6,0.611044,0.611044,0.611044,0.377251,0.0
pair3_qwen25_7b_same,hotpotqa,103::5ac288a95542990b17b153e5,103,5ac288a95542990b17b153e5,False,NA,NA,0.615792,0.615792,0.373884,0.0
pair3_qwen25_7b_same,hotpotqa,104::5ab2123155429970612095b9,104,5ab2123155429970612095b9,False,NA,NA,0.616477,0.616477,0.302963,0.0
pair3_qwen25_7b_same,hotpotqa,105::5a82edae55429966c78a6a9f,105,5a82edae55429966c78a6a9f,True,0.1,0.134111,0.134111,0.612974,0.351798,1.0
pair3_qwen25_7b_same,hotpotqa,106::5ae22b8d554299234fd0440f,106,5ae22b8d554299234fd0440f,True,0.1,0.132713,0.132713,0.612003,0.383347,0.0
pair3_qwen25_7b_same,hotpotqa,107::5adbda2755429944faac2385,107,5adbda2755429944faac2385,True,0.25,0.274399,0.274399,0.618105,0.399576,1.0
pair3_qwen25_7b_same,hotpotqa,108::5ae1d1a55542997f29b3c138,108,5ae1d1a55542997f29b3c138,True,0.1,0.130252,0.130252,0.615546,0.322829,1.0
pair3_qwen25_7b_same,hotpotqa,109::5ac3a2f35542993915413856,109,5ac3a2f35542993915413856,True,0.4,0.422918,0.422918,0.612796,0.339217,0.0
pair3_qwen25_7b_same,hotpotqa,110::5a7647b85542992d0ec0608a,110,5a7647b85542992d0ec0608a,True,0.15,0.17885,0.17885,0.615792,0.365234,1.0
pair3_qwen25_7b_same,hotpotqa,111::5ac49a1c5542996feb3fe905,111,5ac49a1c5542996feb3fe905,True,0.25,0.279126,0.279126,0.616158,0.384882,1.0
pair3_qwen25_7b_same,hotpotqa,112::5ae60484554299546bf8301a,112,5ae60484554299546bf8301a,True,0.5,0.515004,0.515004,0.612003,0.352282,0.0
pair3_qwen25_7b_same,hotpotqa,113::5a84cf175542992a431d1aa2,113,5a84cf175542992a431d1aa2,True,0.1,0.13365,0.13365,0.615792,0.364118,0.0
pair3_qwen25_7b_same,hotpotqa,114::5a81b2505542995ce29dcc32,114,5a81b2505542995ce29dcc32,False,NA,NA,0.611934,0.611934,0.341028,0.0
pair3_qwen25_7b_same,hotpotqa,115::5ab568af554299494045efaf,115,5ab568af554299494045efaf,True,0.15,0.179459,0.179459,0.616681,0.350266,0.0
pair3_qwen25_7b_same,hotpotqa,116::5a8f7a135542992414482adc,116,5a8f7a135542992414482adc,True,0.5,0.517857,0.517857,0.61592,0.390738,0.0
pair3_qwen25_7b_same,hotpotqa,117::5ab2be71554299166977408c,117,5ab2be71554299166977408c,False,NA,NA,0.614286,0.614286,0.241549,0.0
pair3_qwen25_7b_same,hotpotqa,118::5ae537e45542990ba0bbb235,118,5ae537e45542990ba0bbb235,True,0.6,0.612767,0.612767,0.612767,0.3518,0.0
pair3_qwen25_7b_same,hotpotqa,119::5ac2546a554299636651997b,119,5ac2546a554299636651997b,True,0.1,0.139031,0.139031,0.612564,0.350446,1.0
pair3_qwen25_7b_same,hotpotqa,120::5ae356045542990afbd1e10d,120,5ae356045542990afbd1e10d,False,NA,NA,0.616359,0.616359,0.382873,0.0
pair3_qwen25_7b_same,hotpotqa,121::5ae1e6d95542997283cd22c3,121,5ae1e6d95542997283cd22c3,True,0.5,0.517857,0.517857,0.612564,0.376594,0.0
pair3_qwen25_7b_same,hotpotqa,122::5a8b8f5b55429949d91db5e1,122,5a8b8f5b55429949d91db5e1,True,0.15,0.17782,0.17782,0.614286,0.379323,0.0
pair3_qwen25_7b_same,hotpotqa,123::5ab3460055429976abd1bc80,123,5ab3460055429976abd1bc80,True,0.5,0.517857,0.517857,0.612928,0.340795,0.0
pair3_qwen25_7b_same,hotpotqa,124::5a7d2afb554299452d57bb41,124,5a7d2afb554299452d57bb41,True,0.1,0.131407,0.131407,0.61723,0.36205,1.0
pair3_qwen25_7b_same,hotpotqa,125::5adea95055429939a52fe931,125,5adea95055429939a52fe931,True,0.1,0.132953,0.132953,0.611044,0.364946,0.0
pair3_qwen25_7b_same,hotpotqa,126::5ab7d33d5542992aa3b8c859,126,5ab7d33d5542992aa3b8c859,True,0.25,0.276786,0.276786,0.616071,0.320767,1.0
pair3_qwen25_7b_same,hotpotqa,127::5a893f305542993b751ca91e,127,5a893f305542993b751ca91e,False,NA,NA,0.616758,0.616758,0.368132,0.0
pair3_qwen25_7b_same,hotpotqa,128::5adea83b55429975fa854f53,128,5adea83b55429975fa854f53,False,NA,NA,0.615683,0.615683,0.371636,0.0
pair3_qwen25_7b_same,hotpotqa,129::5ae1d32a554299492dc91b9c,129,5ae1d32a554299492dc91b9c,True,0.1,0.129264,0.129264,0.611407,0.391791,1.0
pair3_qwen25_7b_same,hotpotqa,130::5a82accd55429966c78a6a78,130,5a82accd55429966c78a6a78,True,0.1,0.146978,0.146978,0.610577,0.369162,1.0
pair3_qwen25_7b_same,hotpotqa,131::5a90ba1b55429933b8a205c6,131,5a90ba1b55429933b8a205c6,True,0.1,0.130252,0.130252,0.612395,0.344888,1.0
pair3_qwen25_7b_same,hotpotqa,132::5adcb6875542994ed6169bcb,132,5adcb6875542994ed6169bcb,False,NA,NA,0.616541,0.616541,0.328947,0.0
pair3_qwen25_7b_same,hotpotqa,133::5a7f95685542995d8a8ddeaa,133,5a7f95685542995d8a8ddeaa,True,0.3,0.322559,0.322559,0.615506,0.345389,0.0
pair3_qwen25_7b_same,hotpotqa,134::5a78b386554299148911f949,134,5a78b386554299148911f949,True,0.4,0.42467,0.42467,0.611044,0.37545,0.0
pair3_qwen25_7b_same,hotpotqa,135::5a8c781c554299653c1aa083,135,5a8c781c554299653c1aa083,True,0.35,0.372822,0.372822,0.615854,0.389954,1.0
pair3_qwen25_7b_same,hotpotqa,136::5a80ae105542992bc0c4a7a2,136,5a80ae105542992bc0c4a7a2,True,0.15,0.180784,0.180784,0.615992,0.368205,1.0
pair3_qwen25_7b_same,hotpotqa,137::5a84992e5542992a431d1a6d,137,5a84992e5542992a431d1a6d,True,0.1,0.129032,0.129032,0.611175,0.39977,1.0
pair3_qwen25_7b_same,hotpotqa,138::5a8f2cc855429918e830d1be,138,5a8f2cc855429918e830d1be,True,0.2,0.228571,0.228571,0.614286,0.396104,1.0
pair3_qwen25_7b_same,hotpotqa,139::5a8841ee5542994846c1ce6b,139,5a8841ee5542994846c1ce6b,True,0.35,0.369505,0.369505,0.610577,0.369162,1.0
pair3_qwen25_7b_same,hotpotqa,140::5adf85e05542993344016cba,140,5adf85e05542993344016cba,True,0.2,0.224967,0.224967,0.612483,0.375501,1.0
pair3_qwen25_7b_same,hotpotqa,141::5a77415b55429966f1a36cd2,141,5a77415b55429966f1a36cd2,True,0.2,0.230066,0.230066,0.611296,0.363234,1.0
pair3_qwen25_7b_same,hotpotqa,142::5a72fc865542991f9a20c5e9,142,5a72fc865542991f9a20c5e9,True,0.5,0.517857,0.517857,0.610902,0.381892,0.0
pair3_qwen25_7b_same,hotpotqa,143::5ac4e13f554299076e296e2d,143,5ac4e13f554299076e296e2d,True,0.2,0.231178,0.231178,0.615589,0.349421,1.0
pair3_qwen25_7b_same,hotpotqa,144::5a7796e05542992a6e59df0f,144,5a7796e05542992a6e59df0f,True,0.1,0.133777,0.133777,0.613196,0.375504,0.0
pair3_qwen25_7b_same,hotpotqa,145::5ae3eabc5542995dadf2424f,145,5ae3eabc5542995dadf2424f,True,0.15,0.184066,0.184066,0.614286,0.369505,1.0
pair3_qwen25_7b_same,hotpotqa,146::5ae3c71f5542991a06ce9a22,146,5ae3c71f5542991a06ce9a22,True,0.5,0.514706,0.514706,0.615546,0.355275,1.0
pair3_qwen25_7b_same,hotpotqa,147::5ae25d2b554299495565da46,147,5ae25d2b554299495565da46,False,NA,NA,0.614286,0.614286,0.354839,0.0
pair3_qwen25_7b_same,hotpotqa,148::5ab8179f5542990e739ec817,148,5ab8179f5542990e739ec817,True,0.25,0.278472,0.278472,0.615634,0.402597,1.0
pair3_qwen25_7b_same,hotpotqa,149::5adc411f5542994650320cbc,149,5adc411f5542994650320cbc,True,0.1,0.132627,0.132627,0.612347,0.312994,1.0
pair3_qwen25_7b_same,hotpotqa,150::5aba6f3e55429955dce3ee21,150,5aba6f3e55429955dce3ee21,True,0.25,0.279435,0.279435,0.613226,0.387951,1.0
pair3_qwen25_7b_same,hotpotqa,151::5add2dae5542992c1e3a2558,151,5add2dae5542992c1e3a2558,True,0.1,0.162873,0.162873,0.618524,0.38383,1.0
pair3_qwen25_7b_same,hotpotqa,152::5ae14b0655429920d52343a6,152,5ae14b0655429920d52343a6,False,NA,NA,0.611296,0.611296,0.372924,0.0
pair3_qwen25_7b_same,hotpotqa,153::5a730a6b5542992359bc3210,153,5a730a6b5542992359bc3210,True,0.1,0.128818,0.128818,0.614286,0.353202,0.0
pair3_qwen25_7b_same,hotpotqa,154::5a75fa14554299109176e5dc,154,5a75fa14554299109176e5dc,True,0.2,0.22962,0.22962,0.612189,0.346079,0.0
pair3_qwen25_7b_same,hotpotqa,155::5ac35a7e554299741d48a257,155,5ac35a7e554299741d48a257,True,0.15,0.177032,0.177032,0.617611,0.383929,1.0
pair3_qwen25_7b_same,hotpotqa,156::5a8651185542994775f60752,156,5a8651185542994775f60752,True,0.35,0.375,0.375,0.616071,0.360119,1.0
pair3_qwen25_7b_same,hotpotqa,157::5a79fe3b5542994f819ef119,157,5a79fe3b5542994f819ef119,True,0.35,0.372746,0.372746,0.616158,0.413315,1.0
pair3_qwen25_7b_same,hotpotqa,158::5a8268215542995ce29dccfb,158,5a8268215542995ce29dccfb,True,0.1,0.133777,0.133777,0.61592,0.371368,1.0
pair3_qwen25_7b_same,hotpotqa,159::5a7605f85542994ccc91868d,159,5a7605f85542994ccc91868d,True,0.1,0.131544,0.131544,0.616681,0.345386,1.0
pair3_qwen25_7b_same,hotpotqa,160::5adf74075542992d7e9f937c,160,5adf74075542992d7e9f937c,True,0.35,0.372305,0.372305,0.617925,0.402291,0.0
pair3_qwen25_7b_same,hotpotqa,161::5abe2b0155429976d4830a83,161,5abe2b0155429976d4830a83,False,NA,NA,0.61592,0.61592,0.387712,0.0
pair3_qwen25_7b_same,hotpotqa,162::5a849c1b5542997175ce1ef9,162,5a849c1b5542997175ce1ef9,False,NA,NA,0.612767,0.612767,0.396513,0.0
pair3_qwen25_7b_same,hotpotqa,163::5a81108855429926c1cdace2,163,5a81108855429926c1cdace2,False,NA,NA,0.612825,0.612825,0.345238,0.0
pair3_qwen25_7b_same,hotpotqa,164::5a8e06785542995085b37383,164,5a8e06785542995085b37383,True,0.4,0.425532,0.425532,0.610182,0.3731,0.0
pair3_qwen25_7b_same,hotpotqa,165::5adbfa38554299438c868d00,165,5adbfa38554299438c868d00,True,0.4,0.423711,0.423711,0.612003,0.330727,0.0
pair3_qwen25_7b_same,hotpotqa,166::5a73b1855542992d56e7e388,166,5a73b1855542992d56e7e388,False,NA,NA,0.614286,0.614286,0.355442,0.0
pair3_qwen25_7b_same,hotpotqa,167::5ab94fa25542996be2020474,167,5ab94fa25542996be2020474,False,NA,NA,0.614286,0.614286,0.366071,0.0
pair3_qwen25_7b_same,hotpotqa,168::5a7e7d4655429934daa2fc2e,168,5a7e7d4655429934daa2fc2e,True,0.5,0.515306,0.515306,0.612245,0.336546,0.0
pair3_qwen25_7b_same,hotpotqa,169::5a75d9c05542992db94736f6,169,5a75d9c05542992db94736f6,True,0.35,0.376539,0.376539,0.617611,0.363916,0.0
pair3_qwen25_7b_same,hotpotqa,170::5adf33965542993344016c20,170,5adf33965542993344016c20,True,0.15,0.181018,0.181018,0.616928,0.384051,1.0
pair3_qwen25_7b_same,hotpotqa,171::5a8f979255429918e830d288,171,5a8f979255429918e830d288,True,0.6,0.612347,0.612347,0.612347,0.305097,0.0
pair3_qwen25_7b_same,hotpotqa,172::5a8a17685542993b751ca9f3,172,5a8a17685542993b751ca9f3,True,0.35,0.37491,0.37491,0.612347,0.337042,0.0
pair3_qwen25_7b_same,hotpotqa,173::5abd56355542993062266c58,173,5abd56355542993062266c58,True,0.15,0.179162,0.179162,0.617473,0.350059,0.0
pair3_qwen25_7b_same,hotpotqa,174::5ab91f98554299753720f70d,174,5ab91f98554299753720f70d,True,0.15,0.177986,0.177986,0.612705,0.372365,0.0
pair3_qwen25_7b_same,hotpotqa,175::5a811152554299260e20a22e,175,5a811152554299260e20a22e,True,0.3,0.321429,0.321429,0.614286,0.372751,1.0
pair3_qwen25_7b_same,hotpotqa,176::5a7a1f795542996c55b2dd1b,176,5a7a1f795542996c55b2dd1b,True,0.5,0.512673,0.512673,0.616359,0.388249,0.0
pair3_qwen25_7b_same,hotpotqa,177::5a7324e055429901807daf8f,177,5a7324e055429901807daf8f,True,0.3,0.328857,0.328857,0.614286,0.39,1.0
pair3_qwen25_7b_same,hotpotqa,178::5ab9618f554299743d22eb28,178,5ab9618f554299743d22eb28,True,0.25,0.278812,0.278812,0.611044,0.370048,1.0
pair3_qwen25_7b_same,hotpotqa,179::5abffafe5542997d64295988,179,5abffafe5542997d64295988,True,0.15,0.180784,0.180784,0.615992,0.37263,1.0
pair3_qwen25_7b_same,hotpotqa,180::5a8cee9b554299441c6b9f87,180,5a8cee9b554299441c6b9f87,True,0.3,0.326236,0.326236,0.616758,0.353938,1.0
pair3_qwen25_7b_same,hotpotqa,181::5a7270395542992359bc30a8,181,5a7270395542992359bc30a8,False,NA,NA,0.614286,0.614286,0.362422,0.0
pair3_qwen25_7b_same,hotpotqa,182::5ac14d0c5542991316484ae2,182,5ac14d0c5542991316484ae2,True,0.1,0.134111,0.134111,0.616254,0.303207,1.0
pair3_qwen25_7b_same,hotpotqa,183::5a75a76b5542992db9473697,183,5a75a76b5542992db9473697,False,NA,NA,0.618524,0.618524,0.354396,0.0
pair3_qwen25_7b_same,hotpotqa,184::5ab55455554299488d4d993b,184,5ab55455554299488d4d993b,True,0.4,0.42378,0.42378,0.611934,0.329922,0.0
pair3_qwen25_7b_same,hotpotqa,185::5a7f48e15542992e7d278ce6,185,5a7f48e15542992e7d278ce6,False,NA,NA,0.61517,0.61517,0.355341,0.0
pair3_qwen25_7b_same,hotpotqa,186::5ab7f0995542995dae37e9fb,186,5ab7f0995542995dae37e9fb,True,0.1,0.129264,0.129264,0.611407,0.332356,1.0
pair3_qwen25_7b_same,hotpotqa,187::5aba89fb5542994dbf019933,187,5aba89fb5542994dbf019933,False,NA,NA,0.617347,0.617347,0.348923,0.0
pair3_qwen25_7b_same,hotpotqa,188::5a7621bb554299109176e650,188,5a7621bb554299109176e650,True,0.3,0.3255,0.3255,0.615285,0.336603,1.0
pair3_qwen25_7b_same,hotpotqa,189::5a70f0e75542994082a3e408,189,5a70f0e75542994082a3e408,False,NA,NA,0.612767,0.612767,0.335771,0.0
pair3_qwen25_7b_same,hotpotqa,190::5a773ec45542994aec3b7245,190,5a773ec45542994aec3b7245,False,NA,NA,0.616158,0.616158,0.381415,0.0
pair3_qwen25_7b_same,hotpotqa,191::5a802b595542995d8a8ddf51,191,5a802b595542995d8a8ddf51,True,0.1,0.135714,0.135714,0.614286,0.367725,1.0
pair3_qwen25_7b_same,hotpotqa,192::5a8de7c65542995085b37353,192,5a8de7c65542995085b37353,False,NA,NA,0.613281,0.613281,0.362165,0.0
pair3_qwen25_7b_same,hotpotqa,193::5ab5b6c1554299637185c5e5,193,5ab5b6c1554299637185c5e5,True,0.1,0.132143,0.132143,0.614286,0.356122,1.0
pair3_qwen25_7b_same,hotpotqa,194::5abb8e2d554299642a094aa4,194,5abb8e2d554299642a094aa4,True,0.4,0.423231,0.423231,0.612483,0.376502,1.0
pair3_qwen25_7b_same,hotpotqa,195::5a7642f7554299109176e6e8,195,5a7642f7554299109176e6e8,True,0.1,0.134421,0.134421,0.612767,0.361361,1.0
pair3_qwen25_7b_same,hotpotqa,196::5a756b175542996c70cfaef7,196,5a756b175542996c70cfaef7,True,0.1,0.131022,0.131022,0.613164,0.331395,0.0
pair3_qwen25_7b_same,hotpotqa,197::5a83161555429940e5e1a958,197,5a83161555429940e5e1a958,True,0.2,0.229911,0.229911,0.611607,0.395585,1.0
pair3_qwen25_7b_same,hotpotqa,198::5ab3eac5554299753aec59ec,198,5ab3eac5554299753aec59ec,False,NA,NA,0.614286,0.614286,0.368227,0.0
pair3_qwen25_7b_same,hotpotqa,199::5a73090455429901807daf6e,199,5a73090455429901807daf6e,False,NA,NA,0.611934,0.611934,0.405488,0.0
pair3_qwen25_7b_same,hotpotqa,200::5a8c8502554299585d9e36d0,200,5a8c8502554299585d9e36d0,True,0.1,0.134254,0.134254,0.612878,0.357925,1.0
pair3_qwen25_7b_same,hotpotqa,201::5a7d598d5542995f4f402262,201,5a7d598d5542995f4f402262,True,0.1,0.155007,0.155007,0.612297,0.358984,1.0
pair3_qwen25_7b_same,hotpotqa,202::5a77f4755542992a6e59e01f,202,5a77f4755542992a6e59e01f,False,NA,NA,0.612483,0.612483,0.37717,0.0
pair3_qwen25_7b_same,hotpotqa,203::5abcf14f55429959677d6b5b,203,5abcf14f55429959677d6b5b,True,0.1,0.132143,0.132143,0.614286,0.306494,1.0
pair3_qwen25_7b_same,hotpotqa,204::5a8d8eb5554299068b959d3a,204,5a8d8eb5554299068b959d3a,False,NA,NA,0.612974,0.612974,0.324587,0.0
pair3_qwen25_7b_same,hotpotqa,205::5a7e7ed05542991319bc94c2,205,5a7e7ed05542991319bc94c2,False,NA,NA,0.612297,0.612297,0.367452,0.0
pair3_qwen25_7b_same,hotpotqa,206::5ae236445542992decbdcc69,206,5ae236445542992decbdcc69,True,0.2,0.231092,0.231092,0.615546,0.37395,0.0
pair3_qwen25_7b_same,hotpotqa,207::5a750de95542993748c897ac,207,5a750de95542993748c897ac,False,NA,NA,0.61517,0.61517,0.3519,0.0
pair3_qwen25_7b_same,hotpotqa,208::5a7fc03d5542992097ad2fbc,208,5a7fc03d5542992097ad2fbc,True,0.25,0.281169,0.281169,0.614286,0.341558,0.0
pair3_qwen25_7b_same,hotpotqa,209::5a7172105542994082a3e837,209,5a7172105542994082a3e837,True,0.3,0.329592,0.329592,0.614286,0.378571,1.0
pair3_qwen25_7b_same,hotpotqa,210::5a847edd554299123d8c2272,210,5a847edd554299123d8c2272,True,0.1,0.130047,0.130047,0.612189,0.341033,1.0
pair3_qwen25_7b_same,hotpotqa,211::5ab761d955429928e1fe3856,211,5ab761d955429928e1fe3856,True,0.2,0.230011,0.230011,0.611407,0.372868,0.0
pair3_qwen25_7b_same,hotpotqa,212::5a7a2dac5542990198eaf0b6,212,5a7a2dac5542990198eaf0b6,True,0.2,0.226262,0.226262,0.613131,0.355004,1.0
pair3_qwen25_7b_same,hotpotqa,213::5ae530e355429908b6326561,213,5ae530e355429908b6326561,True,0.25,0.276786,0.276786,0.612564,0.322385,1.0
pair3_qwen25_7b_same,hotpotqa,214::5abcff225542993a06baf9ea,214,5abcff225542993a06baf9ea,True,0.15,0.181018,0.181018,0.616928,0.352984,1.0
pair3_qwen25_7b_same,hotpotqa,215::5abe9f7d5542997ec76fd331,215,5abe9f7d5542997ec76fd331,True,0.1,0.146978,0.146978,0.610577,0.39011,1.0
pair3_qwen25_7b_same,hotpotqa,216::5a8db42f5542994ba4e3dd11,216,5a8db42f5542994ba4e3dd11,True,0.1,0.144879,0.144879,0.617925,0.364218,1.0
pair3_qwen25_7b_same,hotpotqa,217::5ae658855542992ae0d162e3,217,5ae658855542992ae0d162e3,True,0.1,0.134898,0.134898,0.614286,0.371633,1.0
pair3_qwen25_7b_same,hotpotqa,218::5a8c6d4e5542996e8ac88aa6,218,5a8c6d4e5542996e8ac88aa6,True,0.1,0.132143,0.132143,0.614286,0.352679,1.0
pair3_qwen25_7b_same,hotpotqa,219::5aba65a055429939ce03dcd2,219,5aba65a055429939ce03dcd2,True,0.35,0.375463,0.375463,0.615285,0.306995,0.0
pair3_qwen25_7b_same,hotpotqa,220::5ae199305542997b2ef7d20e,220,5ae199305542997b2ef7d20e,False,NA,NA,0.616928,0.616928,0.393836,0.0
pair3_qwen25_7b_same,hotpotqa,221::5a806aca5542996402f6a503,221,5a806aca5542996402f6a503,True,0.6,0.615634,0.615634,0.615634,0.399351,0.0
